"","income","health","age","drive","transport","spend","lambda_1","lambda_2","lambda_3"
"7644",10990.935821242,3,59,3,"Taxi",NA,1.66731980703153,-0.380941530804239,-0.785251347094789
"7645",40467.1658577488,2,83,4,"Car",14.5403776523951,0.819464340794214,-0.603799967647597,-0.359257154380826
"7646",6176.64806252033,3,81,5,"Taxi",NA,1.45978319527031,-0.483689304289305,-0.691794447313801
"7647",17620.2934280448,2,40,5,"Public",NA,1.71315296151252,-0.34923948099543,-0.806313202123917
"7648",24037.9368349788,3,64,3,"Public",NA,1.25100135557694,-0.460908575787266,-0.665395382439808
"7649",7877.02545039592,2,90,4,"Public",NA,1.27884192831585,-0.579380366798919,-0.571479247232508
"7650",46534.8150188343,3,52,2,"Public",NA,0.91841973682066,-0.46762723919263,-0.56143285936366
"7651",15716.6214179307,4,40,2,"Public",NA,2.00265137829206,-0.259806743082058,-0.870676058327709
"7652",34951.9946076685,4,73,5,"Public",NA,0.981092792053207,-0.494373198422938,-0.56123027012351
"7653",6171.23925550106,1,91,5,"Public",NA,1.27892306392961,-0.618597521750825,-0.5290088482277
"7654",18123.9911035945,3,41,2,"Public",NA,1.7842668246357,-0.314678688858626,-0.829503487193715
"7655",23095.9990104296,3,41,1,"Public",NA,1.63022315845537,-0.336097935741848,-0.802137447618525
"7656",8557.0985812986,5,28,2,"Public",NA,2.69579501449432,-0.151132081425649,-0.940357802056597
"7657",41924.7680301174,0,93,4,"Car",17.475590112,0.831004625172028,-0.679949899935645,-0.222085762070685
"7658",26655.9966967407,3,48,3,"Public",NA,1.40955726361855,-0.387653879655416,-0.743138902682522
"7659",20614.8849414008,3,67,2,"Public",NA,1.29304348337287,-0.464211517718521,-0.672500650987001
"7660",24954.5796289596,3,78,0,"Taxi",NA,1.08707570421449,-0.530840419960352,-0.563557364432151
"7661",21210.7347000205,4,54,2,"Public",NA,1.55101465529661,-0.354883054067911,-0.782531673995263
"7662",35214.0479064709,2,48,3,"Public",NA,1.13494930031887,-0.459405550719097,-0.637468031531089
"7663",25021.6525911765,5,41,2,"Public",NA,1.78994155185656,-0.265040250116564,-0.849447533776895
"7664",64668.3980966401,0,97,2,"Taxi",NA,0.668520248959156,-0.65826248092267,-0.112461193656748
"7665",16455.4697145319,2,32,2,"Taxi",NA,1.90693110169421,-0.301136209865197,-0.847110953249149
"7666",40620.2510775758,5,47,5,"Public",NA,1.22409723311136,-0.352634127155419,-0.725875234170318
"7667",24311.1056582625,1,49,2,"Public",NA,1.31078205538009,-0.469571842012025,-0.672536751459655
"7668",100032.56745834,5,41,5,"Car",25.8036561580787,0.370290007244322,-0.396690911280809,-0.279284859820919
"7669",22456.4569024784,5,21,4,"Public",NA,2.33896153164974,-0.170531505190124,-0.91970598653891
"7670",24096.9367196385,3,78,5,"Public",NA,1.10312242067993,-0.528672089503326,-0.570658276285912
"7671",17208.8389270855,0,79,3,"Public",NA,1.15138357068968,-0.629487782101017,-0.475819194966415
"7672",5111.17913677508,3,30,2,"Public",NA,2.48399009593847,-0.206354537356936,-0.917295524228305
"7673",5531.94163210163,5,51,2,"Car",8.56390147844955,2.24281742437642,-0.233332640936713,-0.896317893109399
"7674",20025.751989287,3,44,4,"Car",16.6271981144576,1.66766787252407,-0.33883316008408,-0.805614058960676
"7675",23494.8108605582,1,74,3,"Taxi",NA,1.09153515922051,-0.585640624339709,-0.508147837119702
"7676",13586.2768327321,2,61,2,"Car",16.6955061357651,1.48020273623022,-0.448280278338782,-0.719255746495224
"7677",33893.4528275481,4,56,0,"Public",NA,1.187352739112,-0.413132995743276,-0.682527415492932
"7678",57141.0565972653,3,21,1,"Car",10.5018753842755,1.04335296392514,-0.360551007102076,-0.677086365746777
"7679",73071.6214802821,3,44,1,"Car",13.7202979951512,0.590058344419331,-0.46738387808018,-0.390862071360445
"7680",4790.13781789596,2,71,2,"Public",NA,1.5650591193746,-0.46686954350143,-0.720899837017824
"7681",38827.865888913,3,100,4,"Taxi",NA,0.791560672100472,-0.622519897912378,-0.310190537331724
"7682",42729.8344604704,4,21,5,"Taxi",NA,1.51585690888684,-0.275946074975956,-0.812110909254927
"7683",35775.9430350794,1,70,2,"Taxi",NA,0.925467548004436,-0.589738144802441,-0.43578731930996
"7684",48508.766724816,2,83,5,"Public",NA,0.734123832025746,-0.603601495682426,-0.302206507373843
"7685",19867.1308120148,2,59,3,"Public",NA,1.35073900140115,-0.462516747568146,-0.68582948247256
"7686",18005.5100822889,5,31,3,"Public",NA,2.26097443049834,-0.194052254261443,-0.909037002697841
"7687",44960.0457968716,2,27,2,"Car",11.953420168777,1.17659475871114,-0.389339292432212,-0.694566321134616
"7688",13716.681603028,1,87,5,"Public",NA,1.1738031976432,-0.619184082054655,-0.496399476844181
"7689",41149.9645792771,4,48,3,"Taxi",NA,1.12342071895474,-0.398035242412192,-0.676115185895017
"7690",12566.8773416438,3,70,3,"Taxi",NA,1.44981630621841,-0.449181936356568,-0.713437763624113
"7691",14602.8990244053,4,66,5,"Public",NA,1.53586134444552,-0.391566190527742,-0.761494622024944
"7692",13499.5188511517,2,32,5,"Public",NA,2.00566849786414,-0.28802509518692,-0.860701098452527
"7693",40861.8159585158,2,79,1,"Car",13.4224057547344,0.826702692700223,-0.591937292151133,-0.381350440998784
"7694",21122.1640980575,2,46,2,"Public",NA,1.50760845002227,-0.397341147308654,-0.754014525412817
"7695",32102.821802576,3,68,1,"Taxi",NA,1.04080630794212,-0.503870747029893,-0.57326950755066
"7696",116218.892615583,4,74,3,"Taxi",NA,0.292932570943752,-0.444490716033953,-0.0775224544999544
"7697",10983.2258919719,4,21,1,"Public",NA,2.63062199527822,-0.161093022226594,-0.935510007061712
"7698",55772.3080180524,4,29,2,"Public",NA,1.03834745239275,-0.35501504578483,-0.678856691705414
"7699",34085.6499982886,2,47,1,"Car",15.3091312281637,1.17116556187145,-0.451057336432406,-0.653043184890094
"7700",22265.4385412351,2,32,2,"Car",11.211591118729,1.72082513938696,-0.326675340783638,-0.817368401154101
"7701",9634.8817403246,2,99,4,"Car",18.9940805246539,1.18320476352889,-0.623932625237224,-0.493620917716623
"7702",161429.785207966,1,23,5,"Car",27.690005920515,0.181611026602186,-0.346431749889871,-0.0387032911742186
"7703",6898.07522809896,5,50,4,"Public",NA,2.21678488874948,-0.234249665536811,-0.894415191392532
"7704",12896.5604029551,1,22,5,"Public",NA,2.12031153289768,-0.273792469271721,-0.874656163364158
"7705",48443.0277361389,0,41,3,"Car",16.921532960786,0.883486578492659,-0.533860251545584,-0.483202459286607
"7706",7422.65068175902,5,29,3,"Public",NA,2.71437518170199,-0.151050665155549,-0.941049686387951
"7707",29975.6559462072,3,64,5,"Car",13.2455678879462,1.12154968923706,-0.47984198713232,-0.618098524159874
"7708",7356.9392738789,4,71,3,"Public",NA,1.65851214165956,-0.387460039785048,-0.780760368282684
"7709",30248.6191202077,5,49,2,"Car",17.758650792245,1.47354293773827,-0.324723616330425,-0.78519941471482
"7710",101083.129153891,3,81,4,"Taxi",NA,0.374962144088253,-0.504840000780717,-0.090031515223007
"7711",25306.5595177005,2,81,2,"Public",NA,1.03486062233503,-0.581526130447649,-0.492191190435789
"7712",30848.5606046639,5,51,5,"Car",18.099197523913,1.42168903130991,-0.336964940836328,-0.771198463903413
"7713",36628.1627746438,2,68,2,"Taxi",NA,0.93588575172006,-0.549636080078593,-0.488701644162051
"7714",12617.8957106101,1,29,4,"Public",NA,1.97989484974031,-0.309249776844014,-0.850310013188916
"7715",11245.3181752543,4,45,2,"Public",NA,2.04702612193457,-0.265467282924405,-0.872187047248026
"7716",15185.5643139034,4,71,2,"Public",NA,1.44171402839728,-0.421264229958514,-0.729415560250557
"7717",28273.5598677219,5,27,5,"Taxi",NA,1.98472047887737,-0.214511627145151,-0.883994958613578
"7718",10398.8134234175,4,95,4,"Public",NA,1.25446098255362,-0.529522886958079,-0.612139326395015
"7719",20888.9669789326,2,43,4,"Public",NA,1.56356023936825,-0.379981916481394,-0.771705114611388
"7720",38550.0950964838,4,57,5,"Public",NA,1.07084719766335,-0.432209204154339,-0.639199975941103
"7721",15008.1757549259,5,95,2,"Public",NA,1.20252046446623,-0.502755877772143,-0.621560405513501
"7722",21167.6912658335,5,85,3,"Public",NA,1.17992733741783,-0.473129999641971,-0.639076857876753
"7723",24892.3871004535,1,92,3,"Car",13.0108047504027,0.990110536081663,-0.65282633152736,-0.375180732704354
"7724",7131.11827909311,3,46,4,"Public",NA,2.04331133325202,-0.292062475037901,-0.862178742373448
"7725",19612.828121579,2,48,5,"Public",NA,1.51706911386701,-0.401892220029138,-0.752959893073473
"7726",9476.33940627618,0,34,1,"Public",NA,1.87217940471809,-0.365900944899902,-0.815696137330524
"7727",18436.315016159,4,38,2,"Public",NA,1.95317215117485,-0.261389139096146,-0.866025580448495
"7728",31391.922305205,2,59,4,"Public",NA,1.09851598541603,-0.500216034993643,-0.59462664085416
"7729",34162.3115977611,4,67,4,"Public",NA,1.05273057672507,-0.465956909066897,-0.608742387875805
"7730",11818.1914370635,1,54,3,"Car",19.8008865773218,1.55497868962741,-0.446504043984196,-0.732437981375432
"7731",9483.44801848469,4,54,5,"Public",NA,1.91485946458585,-0.303809089177448,-0.846773777473206
"7732",76423.484921697,2,33,3,"Taxi",NA,0.588151692569097,-0.465299251136212,-0.391894645860022
"7733",5750.70959088655,1,22,1,"Public",NA,2.37525060869069,-0.242651862836568,-0.900918309207749
"7734",10128.3379418442,3,92,3,"Taxi",NA,1.24969566225027,-0.555166285177288,-0.587599877774343
"7735",17546.5186097311,5,28,3,"Public",NA,2.350977421835,-0.180558374313124,-0.917740765996744
"7736",20933.2961680567,2,86,3,"Taxi",NA,1.07507630602944,-0.593492535628741,-0.493143036205377
"7737",14180.6057542523,3,85,4,"Taxi",NA,1.23367340979011,-0.533528402149848,-0.603317381270476
"7738",8541.21156038904,3,64,1,"Public",NA,1.65258844724568,-0.39805318245964,-0.774388832201296
"7739",20625.0334607606,5,66,1,"Taxi",NA,1.45603343790754,-0.373617167534393,-0.758534505856275
"7740",8964.01899514957,0,55,4,"Car",13.982481544128,1.54370355372557,-0.485467346736252,-0.704872304706936
"7741",15544.3325201504,2,67,4,"Public",NA,1.35218836099989,-0.488682616950413,-0.667345840539433
"7742",29607.5649229928,5,57,3,"Taxi",NA,1.35684796482823,-0.362284830588327,-0.747275431000272
"7743",45303.1873045596,5,67,5,"Taxi",NA,0.885749030883837,-0.454266821404784,-0.560031791581564
"7744",47608.4940247182,4,65,2,"Taxi",NA,0.830238359858832,-0.485464944418188,-0.508699811047525
"7745",41648.5459178842,3,32,2,"Public",NA,1.26273314706848,-0.362633896301395,-0.72874294497829
"7746",18163.8324229801,3,70,3,"Taxi",NA,1.31284511992096,-0.470927386803383,-0.672009913861185
"7747",6443.39073950313,5,79,3,"Public",NA,1.63961183600011,-0.38377873578581,-0.780206772631625
"7748",7381.22552972284,3,39,2,"Public",NA,2.1887676875077,-0.257475278038967,-0.885013378222982
"7749",35585.6479951976,1,57,4,"Public",NA,1.00497415958523,-0.53954239887616,-0.526766341697554
"7750",4444.90336492908,2,94,5,"Public",NA,1.31220132630568,-0.588263497216863,-0.57096853970937
"7751",37018.3627179821,2,98,5,"Public",NA,0.828185105844854,-0.644452069907264,-0.295304200856976
"7752",22338.0554511892,3,63,2,"Taxi",NA,1.30350062427562,-0.449715002746176,-0.684785041383722
"7753",84111.4477618409,3,71,4,"Car",26.9124442722843,0.452661409356198,-0.519090021501383,-0.181783280919328
"7754",21862.8191996689,5,30,4,"Car",7.5563742440569,2.14385046063517,-0.203823064978673,-0.898885323408105
"7755",4912.14243343751,2,78,5,"Car",13.7186010835795,1.46811138656036,-0.506835077141909,-0.676297657140967
"7756",39224.322366131,4,90,2,"Taxi",NA,0.810092723699569,-0.564334702265201,-0.410130655417452
"7757",47385.3937051224,2,66,4,"Taxi",NA,0.794447637218003,-0.5545428827706,-0.41414393927632
"7758",16528.4144394104,2,85,4,"Car",18.9045469201448,1.15677852382153,-0.579740502466926,-0.53625136152376
"7759",17917.0095134286,5,33,5,"Public",NA,2.21638066701105,-0.201948947562324,-0.904111105296507
"7760",29224.3967668632,0,94,1,"Taxi",NA,0.952764267110329,-0.687458531987204,-0.291773975067273
"7761",26339.095069855,1,92,2,"Public",NA,0.972099517273971,-0.653771020456472,-0.364525753299643
"7762",21806.3231594417,1,85,0,"Car",8.94760247034563,1.05744496189489,-0.625781102246112,-0.445412347154156
"7763",22895.0939145641,5,72,5,"Public",NA,1.30490082461083,-0.4136340233243,-0.708260891993847
"7764",88272.8204127593,5,35,4,"Car",21.2981381587414,0.494242461603717,-0.388605995565619,-0.403241222187416
"7765",47525.6248909778,3,71,5,"Car",20.9550650960683,0.778556315276289,-0.539535039969463,-0.424121482255684
"7766",92347.3410162347,2,69,1,"Public",NA,0.42617500512006,-0.524229183041872,-0.131481518990476
"7767",16597.415628232,3,95,2,"Public",NA,1.10689714243588,-0.585450703923509,-0.513673039202319
"7768",16511.6997975539,5,56,3,"Car",17.1805293906125,1.76001015942873,-0.304160233746168,-0.831239262521212
"7769",17726.43557504,1,79,4,"Public",NA,1.15662084296927,-0.59423439570247,-0.520215954447445
"7770",36493.8359405864,4,24,5,"Car",20.2920156015482,1.65089591669601,-0.266611852986616,-0.833387739956209
"7771",76761.1008473539,3,28,4,"Public",NA,0.627740465156131,-0.42123053506959,-0.463238881225208
"7772",29610.5160907993,3,45,2,"Car",16.3577008943495,1.37758825155371,-0.383564491409111,-0.739686401214507
"7773",17631.435751315,2,25,2,"Taxi",NA,2.01572242115952,-0.270453164800061,-0.867966298963795
"7774",27330.9993246206,4,39,1,"Public",NA,1.64311221024984,-0.302880813310455,-0.818185162644973
"7775",17412.145446407,5,65,4,"Car",19.5959190863265,1.56408370093303,-0.355094867605223,-0.784288420476868
"7776",19275.4126233494,4,29,4,"Public",NA,2.12548541771841,-0.223016341568311,-0.89189769419272
"7777",11175.0576939394,2,96,1,"Taxi",NA,1.1754487132341,-0.61475592727144,-0.502325682200162
"7778",24338.2789098737,0,97,2,"Taxi",NA,1.00302390709082,-0.694814358535684,-0.306512875496972
"7779",16416.9652776051,3,49,4,"Car",15.3080936254595,1.68477988002022,-0.349964166736014,-0.802575195672744
"7780",10814.0016385993,3,99,4,"Taxi",NA,1.17984944530156,-0.589438754681925,-0.532857390673943
"7781",22206.510510278,3,68,2,"Public",NA,1.24442035138454,-0.474904569242612,-0.653685184981267
"7782",30850.6956385437,1,45,1,"Car",9.8091107023588,1.21010755965815,-0.471854250291317,-0.647658765507825
"7783",19719.9042886322,4,68,4,"Public",NA,1.36861421150156,-0.423241093306441,-0.714952232029138
"7784",18448.8759021006,1,82,2,"Taxi",NA,1.12535525810942,-0.608363654022837,-0.493224935606584
"7785",18678.7337882081,1,80,4,"Car",18.5776277670288,1.13380559248232,-0.600576977225951,-0.505403427948015
"7786",43988.6981250547,4,57,2,"Car",16.8629855097547,0.960860231163024,-0.446297635945396,-0.59412438935927
"7787",36590.4873109196,1,86,2,"Public",NA,0.865725257332695,-0.640036163060656,-0.327868852791266
"7788",21624.0939226927,0,70,5,"Public",NA,1.13139140457441,-0.601704165326223,-0.503261531539072
"7789",11661.7287248763,5,86,1,"Car",19.0695319706139,1.38934168515151,-0.444416753193422,-0.70550188635
"7790",22841.9367956205,4,25,2,"Car",6.62113214040638,2.09049078712777,-0.21905380393025,-0.890648578095376
"7791",9064.51285424806,4,80,1,"Car",13.3587853988508,1.46895860031857,-0.445318145259067,-0.719235699945283
"7792",47477.0273278813,2,70,5,"Taxi",NA,0.777754980660051,-0.567241135854614,-0.387602064326031
"7793",28534.9597373317,5,50,4,"Car",13.9195949373635,1.50559660687781,-0.323025183056678,-0.790817445686113
"7794",62414.240299505,4,70,2,"Taxi",NA,0.615258927422513,-0.511091683004982,-0.3549911298217
"7795",47282.4146053563,4,59,3,"Car",14.7998346210748,0.882355341966955,-0.461559626582265,-0.552538943030411
"7796",30376.3778210972,5,79,3,"Car",23.5676478030916,1.05267767205858,-0.471571622272624,-0.604281432942153
"7797",15906.6621855614,5,77,5,"Taxi",NA,1.41054869245023,-0.413009167654851,-0.728849897800573
"7798",20287.676438338,3,67,4,"Public",NA,1.30070960614414,-0.463029022109444,-0.675002985594971
"7799",9568.80247203555,5,88,2,"Public",NA,1.41407357082045,-0.446904680707713,-0.708493281752082
"7800",19154.7639506471,5,80,4,"Public",NA,1.2869958338598,-0.441139844012877,-0.686998855413572
"7801",49726.046891263,4,81,5,"Car",22.9748286944327,0.717040433965097,-0.541361591066297,-0.38511570709577
"7802",24773.4334259103,3,35,1,"Taxi",NA,1.69200284381861,-0.311992572047662,-0.820301995582399
"7803",24663.1476132211,4,77,3,"Car",16.0431081423904,1.142673113701,-0.485838066230393,-0.619233286344883
"7804",16252.93415162,5,61,2,"Public",NA,1.67141201860443,-0.329033030315564,-0.810473829448392
"7805",55677.2367864988,1,98,3,"Taxi",NA,0.696276363964725,-0.652545037320807,-0.163310095819941
"7806",31848.1340318871,5,94,4,"Taxi",NA,0.90499928179293,-0.537490019812992,-0.488781091610609
"7807",12146.0161842348,3,70,1,"Taxi",NA,1.46059757510184,-0.447447026850663,-0.716436371670694
"7808",26955.2852802473,4,86,2,"Public",NA,1.01713478453471,-0.532368890935327,-0.538404137557952
"7809",47825.4444505045,4,68,1,"Public",NA,0.806678270662224,-0.496858162176752,-0.486397080428755
"7810",18355.6333565284,5,86,1,"Taxi",NA,1.23039359442252,-0.468906264338365,-0.654774214683163
"7811",22655.5071166987,4,74,5,"Car",13.7334490010696,1.21967421046787,-0.464815586245431,-0.655182848926859
"7812",17273.3475151074,2,74,3,"Taxi",NA,1.23697758925215,-0.530444083714024,-0.606902243483476
"7813",54176.5043335369,2,89,5,"Car",19.2523651252605,0.678064496909474,-0.614046060906334,-0.235910768878139
"7814",23935.5277619567,5,76,3,"Public",NA,1.22598704792924,-0.437629847055838,-0.675676915671601
"7815",138781.8084206,1,89,5,"Car",29.4563476687678,0.304420291826502,-0.47302451234723,-0.0159834577965454
"7816",5518.86742300539,5,38,1,"Public",NA,2.55856120181252,-0.177772340507806,-0.92837722321326
"7817",21329.649002142,4,51,1,"Car",6.81125168719839,1.60093262509849,-0.339572453621464,-0.796701936799583
"7818",41083.4772447216,2,76,2,"Car",20.3967648717358,0.834417603730017,-0.582651646116439,-0.39888218148693
"7819",18390.4670741003,3,96,2,"Public",NA,1.07087835082649,-0.593171173242754,-0.491985908844569
"7820",93600.5254139077,4,71,3,"Car",25.4439064641275,0.384828194787205,-0.482049024766111,-0.160996111692279
"7821",21855.4844563088,3,40,0,"Public",NA,1.68672026871393,-0.325560278709224,-0.813852780488613
"7822",10678.5945531319,2,86,2,"Taxi",NA,1.25832896529297,-0.568564852331987,-0.576911283142494
"7823",16190.7451071537,4,63,5,"Public",NA,1.54090860132398,-0.381976940692996,-0.767355491117089
"7824",18803.1834755575,1,39,1,"Car",11.9919426120894,1.60034693537075,-0.392725539931503,-0.770189089700549
"7825",23730.2048467991,2,27,3,"Car",13.9904875986072,1.77218204595959,-0.306842338764861,-0.831456255804304
"7826",24661.4772774344,1,24,1,"Public",NA,1.69365841451154,-0.336442800163843,-0.809853274327565
"7827",62450.913042715,5,45,2,"Car",16.4054789518664,0.783419750330721,-0.399504864510127,-0.560929286542765
